id,nombre,municipio_id
14761,CM. SAN JUAN DE MANAPIARE,76
14762,CM. SAN JUAN DE MANAPIARE,90
14763,CM. SAN JUAN DE MANAPIARE,99
14764,CM. SAN JUAN DE MANAPIARE,124
14765,CM. SAN JUAN DE MANAPIARE,139
14766,CM. SAN JUAN DE MANAPIARE,148
14767,CM. SAN JUAN DE MANAPIARE,171
14768,CM. SAN JUAN DE MANAPIARE,192
14769,CM. SAN JUAN DE MANAPIARE,205
14770,CM. SAN JUAN DE MANAPIARE,216
14771,CM. SAN JUAN DE MANAPIARE,235
14772,CM. SAN JUAN DE MANAPIARE,236
14773,CM. SAN JUAN DE MANAPIARE,260
14774,CM. SAN JUAN DE MANAPIARE,289
14775,CM. SAN JUAN DE MANAPIARE,309
14776,CM. SAN JUAN DE MANAPIARE,323
14777,CM. SAN JUAN DE MANAPIARE,344
14778,CM. SAN JUAN DE MANAPIARE,353
14779,CM. SAN JUAN DE MANAPIARE,370
14780,PQ. ALTO VENTUARI,7
14781,PQ. ALTO VENTUARI,28
14782,PQ. ALTO VENTUARI,35
14783,PQ. ALTO VENTUARI,53
14784,PQ. ALTO VENTUARI,65
14785,PQ. ALTO VENTUARI,76
14786,PQ. ALTO VENTUARI,90
14787,PQ. ALTO VENTUARI,99
14788,PQ. ALTO VENTUARI,124
14789,PQ. ALTO VENTUARI,139
14790,PQ. ALTO VENTUARI,148
14791,PQ. ALTO VENTUARI,171
14792,PQ. ALTO VENTUARI,192
14793,PQ. ALTO VENTUARI,205
14794,PQ. ALTO VENTUARI,216
14795,PQ. ALTO VENTUARI,235
14796,PQ. ALTO VENTUARI,236
14797,PQ. ALTO VENTUARI,260
14798,PQ. ALTO VENTUARI,289
14799,PQ. ALTO VENTUARI,309
14800,PQ. ALTO VENTUARI,323
14801,PQ. ALTO VENTUARI,344
14802,PQ. ALTO VENTUARI,353
14803,PQ. ALTO VENTUARI,370
14804,PQ. MEDIO VENTUARI,7
14805,PQ. MEDIO VENTUARI,28
14806,PQ. MEDIO VENTUARI,35
14807,PQ. MEDIO VENTUARI,53
14808,PQ. MEDIO VENTUARI,65
14809,PQ. MEDIO VENTUARI,76
14810,PQ. MEDIO VENTUARI,90
14811,PQ. MEDIO VENTUARI,99
14812,PQ. MEDIO VENTUARI,124
14813,PQ. MEDIO VENTUARI,139
14814,PQ. MEDIO VENTUARI,148
14815,PQ. MEDIO VENTUARI,171
14816,PQ. MEDIO VENTUARI,192
14817,PQ. MEDIO VENTUARI,205
14818,PQ. MEDIO VENTUARI,216
14819,PQ. MEDIO VENTUARI,235
14820,PQ. MEDIO VENTUARI,236
14821,PQ. MEDIO VENTUARI,260
14822,PQ. MEDIO VENTUARI,289
14823,PQ. MEDIO VENTUARI,309
14824,PQ. MEDIO VENTUARI,323
14825,PQ. MEDIO VENTUARI,344
14826,PQ. MEDIO VENTUARI,353
14827,PQ. MEDIO VENTUARI,370
14828,PQ. BAJO VENTUARI,7
14829,PQ. BAJO VENTUARI,28
14830,PQ. BAJO VENTUARI,35
14831,PQ. BAJO VENTUARI,53
14832,PQ. BAJO VENTUARI,65
14833,PQ. BAJO VENTUARI,76
14834,PQ. BAJO VENTUARI,90
14835,PQ. BAJO VENTUARI,99
14836,PQ. BAJO VENTUARI,124
14837,PQ. BAJO VENTUARI,139
14838,PQ. BAJO VENTUARI,148
14839,PQ. BAJO VENTUARI,171
14840,PQ. BAJO VENTUARI,192
14841,PQ. BAJO VENTUARI,205
14842,PQ. BAJO VENTUARI,216
14843,PQ. BAJO VENTUARI,235
14844,PQ. BAJO VENTUARI,236
14845,PQ. BAJO VENTUARI,260
14846,PQ. BAJO VENTUARI,289
14847,PQ. BAJO VENTUARI,309
14848,PQ. BAJO VENTUARI,323
14849,PQ. BAJO VENTUARI,344
14850,PQ. BAJO VENTUARI,353
14851,PQ. BAJO VENTUARI,370
14852,CANAIMA,7
14853,CANAIMA,28
14854,CANAIMA,35
14855,CANAIMA,53
14856,CANAIMA,65
14857,CANAIMA,76
14858,CANAIMA,90
14859,CANAIMA,99
14860,CANAIMA,124
14861,CANAIMA,139
14862,CANAIMA,148
14863,CANAIMA,171
14864,CANAIMA,192
14865,CANAIMA,205
14866,CANAIMA,216
14867,CANAIMA,235
14868,CANAIMA,236
14869,CANAIMA,260
14870,CANAIMA,289
14871,CANAIMA,309
14872,CANAIMA,323
14873,CANAIMA,344
14874,CANAIMA,353
14875,CANAIMA,370
14876,CEDEÑO,7
14877,CEDEÑO,28
14878,CEDEÑO,35
14879,CEDEÑO,53
14880,CEDEÑO,65
14881,CEDEÑO,76
14882,CEDEÑO,90
14883,CEDEÑO,99
14884,CEDEÑO,124
14885,CEDEÑO,139
14886,CEDEÑO,148
14887,CEDEÑO,171
14888,CEDEÑO,192
14889,CEDEÑO,205
14890,CEDEÑO,216
14891,CEDEÑO,235
14892,CEDEÑO,236
14893,CEDEÑO,260
14894,CEDEÑO,289
14895,CEDEÑO,309
14896,CEDEÑO,323
14897,CEDEÑO,344
14898,CEDEÑO,353
14899,CEDEÑO,370
14900,MP. HERES,7
14901,MP. HERES,28
14902,MP. HERES,35
14903,MP. HERES,53
14904,MP. HERES,65
14905,MP. HERES,76
14906,MP. HERES,90
14907,MP. HERES,99
14908,MP. HERES,124
14909,MP. HERES,139
14910,MP. HERES,148
14911,MP. HERES,171
14912,MP. HERES,192
14913,MP. HERES,205
14914,MP. HERES,216
14915,MP. HERES,235
14916,MP. HERES,236
14917,MP. HERES,260
14918,MP. HERES,289
14919,MP. HERES,309
14920,MP. HERES,323
14921,MP. HERES,344
14922,MP. HERES,353
14923,MP. HERES,370
14924,SAN JUAN DE VENAMO,7
14925,SAN JUAN DE VENAMO,28
14926,SAN JUAN DE VENAMO,35
14927,SAN JUAN DE VENAMO,53
14928,SAN JUAN DE VENAMO,65
14929,SAN JUAN DE VENAMO,76
14930,SAN JUAN DE VENAMO,90
14931,SAN JUAN DE VENAMO,99
14932,SAN JUAN DE VENAMO,124
14933,SAN JUAN DE VENAMO,139
14934,SAN JUAN DE VENAMO,148
14935,SAN JUAN DE VENAMO,171
14936,SAN JUAN DE VENAMO,192
14937,SAN JUAN DE VENAMO,205
14938,SAN JUAN DE VENAMO,216
14939,SAN JUAN DE VENAMO,235
14940,SAN JUAN DE VENAMO,236
14941,SAN JUAN DE VENAMO,260
14942,SAN JUAN DE VENAMO,289
14943,SAN JUAN DE VENAMO,309
14944,SAN JUAN DE VENAMO,323
14945,SAN JUAN DE VENAMO,344
14946,SAN JUAN DE VENAMO,353
14947,SAN JUAN DE VENAMO,370
14948,UONQUEN,7
14949,UONQUEN,28
14950,UONQUEN,35
14951,UONQUEN,53
14952,UONQUEN,65
14953,UONQUEN,76
14954,UONQUEN,90
14955,UONQUEN,99
14956,UONQUEN,124
14957,UONQUEN,139
14958,UONQUEN,148
14959,UONQUEN,171
14960,UONQUEN,192
14961,UONQUEN,205
14962,UONQUEN,216
14963,UONQUEN,235
14964,UONQUEN,236
14965,UONQUEN,260
14966,UONQUEN,289
14967,UONQUEN,309
14968,UONQUEN,323
14969,UONQUEN,344
14970,UONQUEN,353
14971,UONQUEN,370
14972,URIMAN,7
14973,URIMAN,28
14974,URIMAN,35
14975,URIMAN,53
14976,URIMAN,65
14977,URIMAN,76
14978,URIMAN,90
14979,URIMAN,99
14980,URIMAN,124
14981,URIMAN,139
14982,URIMAN,148
14983,URIMAN,171
14984,URIMAN,192
14985,URIMAN,205
14986,URIMAN,216
14987,URIMAN,235
14988,URIMAN,236
14989,URIMAN,260
14990,URIMAN,289
14991,URIMAN,309
14992,URIMAN,323
14993,URIMAN,344
14994,URIMAN,353
14995,URIMAN,370
14996,MP. SIFONTES,7
14997,MP. SIFONTES,28
14998,MP. SIFONTES,35
14999,MP. SIFONTES,53
15000,MP. SIFONTES,65
15001,MP. SIFONTES,76
15002,MP. SIFONTES,90
15003,MP. SIFONTES,99
15004,MP. SIFONTES,124
15005,MP. SIFONTES,139
15006,MP. SIFONTES,148
15007,MP. SIFONTES,171
15008,MP. SIFONTES,192
15009,MP. SIFONTES,205
15010,MP. SIFONTES,216
15011,MP. SIFONTES,235
15012,MP. SIFONTES,236
15013,MP. SIFONTES,260
15014,MP. SIFONTES,289
15015,MP. SIFONTES,309
15016,MP. SIFONTES,323
15017,MP. SIFONTES,344
15018,MP. SIFONTES,353
15019,MP. SIFONTES,370
15020,BOLIVARIANO ANGOSTURA,7
15021,BOLIVARIANO ANGOSTURA,28
15022,BOLIVARIANO ANGOSTURA,35
15023,BOLIVARIANO ANGOSTURA,53
15024,BOLIVARIANO ANGOSTURA,65
15025,BOLIVARIANO ANGOSTURA,76
15026,BOLIVARIANO ANGOSTURA,90
15027,BOLIVARIANO ANGOSTURA,99
15028,BOLIVARIANO ANGOSTURA,124
15029,BOLIVARIANO ANGOSTURA,139
15030,BOLIVARIANO ANGOSTURA,148
15031,BOLIVARIANO ANGOSTURA,171
15032,BOLIVARIANO ANGOSTURA,192
15033,BOLIVARIANO ANGOSTURA,205
15034,BOLIVARIANO ANGOSTURA,216
15035,BOLIVARIANO ANGOSTURA,235
15036,BOLIVARIANO ANGOSTURA,236
15037,BOLIVARIANO ANGOSTURA,260
15038,BOLIVARIANO ANGOSTURA,289
15039,BOLIVARIANO ANGOSTURA,309
15040,BOLIVARIANO ANGOSTURA,323
15041,BOLIVARIANO ANGOSTURA,344
15042,BOLIVARIANO ANGOSTURA,353
15043,BOLIVARIANO ANGOSTURA,370
15044,GRAN SABANA,7
15045,GRAN SABANA,28
15046,GRAN SABANA,35
15047,GRAN SABANA,53
15048,GRAN SABANA,65
15049,GRAN SABANA,76
15050,GRAN SABANA,90
15051,GRAN SABANA,99
15052,GRAN SABANA,124
15053,GRAN SABANA,139
15054,GRAN SABANA,148
15055,GRAN SABANA,171
15056,GRAN SABANA,192
15057,GRAN SABANA,205
15058,GRAN SABANA,216
15059,GRAN SABANA,235
15060,GRAN SABANA,236
15061,GRAN SABANA,260
15062,GRAN SABANA,289
15063,GRAN SABANA,309
15064,GRAN SABANA,323
15065,GRAN SABANA,344
15066,GRAN SABANA,353
15067,GRAN SABANA,370
15068,EL CALLAO,7
15069,EL CALLAO,28
15070,EL CALLAO,35
15071,EL CALLAO,53
15072,EL CALLAO,65
15073,EL CALLAO,76
15074,EL CALLAO,90
15075,EL CALLAO,99
15076,EL CALLAO,124
15077,EL CALLAO,139
15078,EL CALLAO,148
15079,EL CALLAO,171
15080,EL CALLAO,192
15081,EL CALLAO,205
15082,EL CALLAO,216
15083,EL CALLAO,235
15084,EL CALLAO,236
15085,EL CALLAO,260
15086,EL CALLAO,289
15087,EL CALLAO,309
15088,EL CALLAO,323
15089,EL CALLAO,344
15090,EL CALLAO,353
15091,EL CALLAO,370
15092,CAÑO COLORADO,7
15093,CAÑO COLORADO,28
15094,CAÑO COLORADO,35
15095,CAÑO COLORADO,53
15096,CAÑO COLORADO,65
15097,CAÑO COLORADO,76
15098,CAÑO COLORADO,90
15099,CAÑO COLORADO,99
15100,CAÑO COLORADO,124
15101,CAÑO COLORADO,139
15102,CAÑO COLORADO,148
15103,CAÑO COLORADO,171
15104,CAÑO COLORADO,192
15105,CAÑO COLORADO,205
15106,CAÑO COLORADO,216
15107,CAÑO COLORADO,235
15108,CAÑO COLORADO,236
15109,CAÑO COLORADO,260
15110,CAÑO COLORADO,289
15111,CAÑO COLORADO,309
15112,CAÑO COLORADO,323
15113,CAÑO COLORADO,344
15114,CAÑO COLORADO,353
15115,CAÑO COLORADO,370
15116,VIENA,7
15117,VIENA,28
15118,VIENA,35
15119,VIENA,53
15120,VIENA,65
15121,VIENA,76
15122,VIENA,90
15123,VIENA,99
15124,VIENA,124
15125,VIENA,139
15126,VIENA,148
15127,VIENA,171
15128,VIENA,192
15129,VIENA,205
15130,VIENA,216
15131,VIENA,235
15132,VIENA,236
15133,VIENA,260
15134,VIENA,289
15135,VIENA,309
15136,VIENA,323
15137,VIENA,344
15138,VIENA,353
15139,VIENA,370
15140,CM. SOLEDAD,8
15141,CM. SOLEDAD,29
15142,CM. SOLEDAD,36
15143,CM. SOLEDAD,54
15144,CM. SOLEDAD,66
15145,CM. SOLEDAD,77
15146,CM. SOLEDAD,91
15147,CM. SOLEDAD,100
15148,CM. SOLEDAD,125
15149,CM. SOLEDAD,140
15150,CM. SOLEDAD,149
15151,CM. SOLEDAD,172
15152,CM. SOLEDAD,193
15153,CM. SOLEDAD,206
15154,CM. SOLEDAD,217
15155,CM. SOLEDAD,237
15156,CM. SOLEDAD,238
15157,CM. SOLEDAD,261
15158,CM. SOLEDAD,290
15159,CM. SOLEDAD,310
15160,CM. SOLEDAD,324
15161,CM. SOLEDAD,345
15162,CM. SOLEDAD,354
15163,CM. SOLEDAD,371
15164,PQ. MAMO,8
15165,PQ. MAMO,29
15166,PQ. MAMO,36
15167,PQ. MAMO,54
15168,PQ. MAMO,66
15169,PQ. MAMO,77
15170,PQ. MAMO,91
15171,PQ. MAMO,100
15172,PQ. MAMO,125
15173,PQ. MAMO,140
15174,PQ. MAMO,149
15175,PQ. MAMO,172
15176,PQ. MAMO,193
15177,PQ. MAMO,206
15178,PQ. MAMO,217
15179,PQ. MAMO,237
15180,PQ. MAMO,238
15181,PQ. MAMO,261
15182,PQ. MAMO,290
15183,PQ. MAMO,310
15184,PQ. MAMO,324
15185,PQ. MAMO,345
15186,PQ. MAMO,354
15187,PQ. MAMO,371
15188,PQ. BIRUACA,8
15189,PQ. BIRUACA,29
15190,PQ. BIRUACA,36
15191,PQ. BIRUACA,54
15192,PQ. BIRUACA,66
15193,PQ. BIRUACA,77
15194,PQ. BIRUACA,91
15195,PQ. BIRUACA,100
15196,PQ. BIRUACA,125
15197,PQ. BIRUACA,140
15198,PQ. BIRUACA,149
15199,PQ. BIRUACA,172
15200,PQ. BIRUACA,193
15201,PQ. BIRUACA,206
15202,PQ. BIRUACA,217
15203,PQ. BIRUACA,237
15204,PQ. BIRUACA,238
15205,PQ. BIRUACA,261
15206,PQ. BIRUACA,290
15207,PQ. BIRUACA,310
15208,PQ. BIRUACA,324
15209,PQ. BIRUACA,345
15210,PQ. BIRUACA,354
15211,PQ. BIRUACA,371
15212,CM. BARBACOAS,8
15213,CM. BARBACOAS,29
15214,CM. BARBACOAS,36
15215,CM. BARBACOAS,54
15216,CM. BARBACOAS,66
15217,CM. BARBACOAS,77
15218,CM. BARBACOAS,91
15219,CM. BARBACOAS,100
15220,CM. BARBACOAS,125
15221,CM. BARBACOAS,140
15222,CM. BARBACOAS,149
15223,CM. BARBACOAS,172
15224,CM. BARBACOAS,193
15225,CM. BARBACOAS,206
15226,CM. BARBACOAS,217
15227,CM. BARBACOAS,237
15228,CM. BARBACOAS,238
15229,CM. BARBACOAS,261
15230,CM. BARBACOAS,290
15231,CM. BARBACOAS,310
15232,CM. BARBACOAS,324
15233,CM. BARBACOAS,345
15234,CM. BARBACOAS,354
15235,CM. BARBACOAS,371
15236,PQ. SAN FRANCISCO DE CARA,8
15237,PQ. SAN FRANCISCO DE CARA,29
15238,PQ. SAN FRANCISCO DE CARA,36
15239,PQ. SAN FRANCISCO DE CARA,54
15240,PQ. SAN FRANCISCO DE CARA,66
15241,PQ. SAN FRANCISCO DE CARA,77
15242,PQ. SAN FRANCISCO DE CARA,91
15243,PQ. SAN FRANCISCO DE CARA,100
15244,PQ. SAN FRANCISCO DE CARA,125
15245,PQ. SAN FRANCISCO DE CARA,140
15246,PQ. SAN FRANCISCO DE CARA,149
15247,PQ. SAN FRANCISCO DE CARA,172
15248,PQ. SAN FRANCISCO DE CARA,193
15249,PQ. SAN FRANCISCO DE CARA,206
15250,PQ. SAN FRANCISCO DE CARA,217
15251,PQ. SAN FRANCISCO DE CARA,237
15252,PQ. SAN FRANCISCO DE CARA,238
15253,PQ. SAN FRANCISCO DE CARA,261
15254,PQ. SAN FRANCISCO DE CARA,290
15255,PQ. SAN FRANCISCO DE CARA,310
15256,PQ. SAN FRANCISCO DE CARA,324
15257,PQ. SAN FRANCISCO DE CARA,345
15258,PQ. SAN FRANCISCO DE CARA,354
15259,PQ. SAN FRANCISCO DE CARA,371
15260,PQ. TAGUAY,8
15261,PQ. TAGUAY,29
15262,PQ. TAGUAY,36
15263,PQ. TAGUAY,54
15264,PQ. TAGUAY,66
15265,PQ. TAGUAY,77
15266,PQ. TAGUAY,91
15267,PQ. TAGUAY,100
15268,PQ. TAGUAY,125
15269,PQ. TAGUAY,140
15270,PQ. TAGUAY,149
15271,PQ. TAGUAY,172
15272,PQ. TAGUAY,193
15273,PQ. TAGUAY,206
15274,PQ. TAGUAY,217
15275,PQ. TAGUAY,237
15276,PQ. TAGUAY,238
15277,PQ. TAGUAY,261
15278,PQ. TAGUAY,290
15279,PQ. TAGUAY,310
15280,PQ. TAGUAY,324
15281,PQ. TAGUAY,345
15282,PQ. TAGUAY,354
15283,PQ. TAGUAY,371
15284,PQ. LAS PEÑITAS,8
15285,PQ. LAS PEÑITAS,29
15286,PQ. LAS PEÑITAS,36
15287,PQ. LAS PEÑITAS,54
15288,PQ. LAS PEÑITAS,66
15289,PQ. LAS PEÑITAS,77
15290,PQ. LAS PEÑITAS,91
15291,PQ. LAS PEÑITAS,100
15292,PQ. LAS PEÑITAS,125
15293,PQ. LAS PEÑITAS,140
15294,PQ. LAS PEÑITAS,149
15295,PQ. LAS PEÑITAS,172
15296,PQ. LAS PEÑITAS,193
15297,PQ. LAS PEÑITAS,206
15298,PQ. LAS PEÑITAS,217
15299,PQ. LAS PEÑITAS,237
15300,PQ. LAS PEÑITAS,238
15301,PQ. LAS PEÑITAS,261
15302,PQ. LAS PEÑITAS,290
15303,PQ. LAS PEÑITAS,310
15304,PQ. LAS PEÑITAS,324
15305,PQ. LAS PEÑITAS,345
15306,PQ. LAS PEÑITAS,354
15307,PQ. LAS PEÑITAS,371
15308,PQ. DOLORES,8
15309,PQ. DOLORES,29
15310,PQ. DOLORES,36
15311,PQ. DOLORES,54
15312,PQ. DOLORES,66
15313,PQ. DOLORES,77
15314,PQ. DOLORES,91
15315,PQ. DOLORES,100
15316,PQ. DOLORES,125
15317,PQ. DOLORES,140
15318,PQ. DOLORES,149
15319,PQ. DOLORES,172
15320,PQ. DOLORES,193
15321,PQ. DOLORES,206
15322,PQ. DOLORES,217
15323,PQ. DOLORES,237
15324,PQ. DOLORES,238
15325,PQ. DOLORES,261
15326,PQ. DOLORES,290
15327,PQ. DOLORES,310
15328,PQ. DOLORES,324
15329,PQ. DOLORES,345
15330,PQ. DOLORES,354
15331,PQ. DOLORES,371
15332,PQ. LIBERTAD,8
15333,PQ. LIBERTAD,29
15334,PQ. LIBERTAD,36
15335,PQ. LIBERTAD,54
15336,PQ. LIBERTAD,66
15337,PQ. LIBERTAD,77
15338,PQ. LIBERTAD,91
15339,PQ. LIBERTAD,100
15340,PQ. LIBERTAD,125
15341,PQ. LIBERTAD,140
15342,PQ. LIBERTAD,149
15343,PQ. LIBERTAD,172
15344,PQ. LIBERTAD,193
15345,PQ. LIBERTAD,206
15346,PQ. LIBERTAD,217
15347,PQ. LIBERTAD,237
15348,PQ. LIBERTAD,238
15349,PQ. LIBERTAD,261
15350,PQ. LIBERTAD,290
15351,PQ. LIBERTAD,310
15352,PQ. LIBERTAD,324
15353,PQ. LIBERTAD,345
15354,PQ. LIBERTAD,354
15355,PQ. LIBERTAD,371
15356,PQ. PALACIOS FAJARDO,8
15357,PQ. PALACIOS FAJARDO,29
15358,PQ. PALACIOS FAJARDO,36
15359,PQ. PALACIOS FAJARDO,54
15360,PQ. PALACIOS FAJARDO,66
15361,PQ. PALACIOS FAJARDO,77
15362,PQ. PALACIOS FAJARDO,91
15363,PQ. PALACIOS FAJARDO,100
15364,PQ. PALACIOS FAJARDO,125
15365,PQ. PALACIOS FAJARDO,140
15366,PQ. PALACIOS FAJARDO,149
15367,PQ. PALACIOS FAJARDO,172
15368,PQ. PALACIOS FAJARDO,193
15369,PQ. PALACIOS FAJARDO,206
15370,PQ. PALACIOS FAJARDO,217
15371,PQ. PALACIOS FAJARDO,237
15372,PQ. PALACIOS FAJARDO,238
15373,PQ. PALACIOS FAJARDO,261
15374,PQ. PALACIOS FAJARDO,290
15375,PQ. PALACIOS FAJARDO,310
15376,PQ. PALACIOS FAJARDO,324
15377,PQ. PALACIOS FAJARDO,345
15378,PQ. PALACIOS FAJARDO,354
15379,PQ. PALACIOS FAJARDO,371
15380,PQ. SANTA ROSA,8
15381,PQ. SANTA ROSA,29
15382,PQ. SANTA ROSA,36
15383,PQ. SANTA ROSA,54
15384,PQ. SANTA ROSA,66
15385,PQ. SANTA ROSA,77
15386,PQ. SANTA ROSA,91
15387,PQ. SANTA ROSA,100
15388,PQ. SANTA ROSA,125
15389,PQ. SANTA ROSA,140
15390,PQ. SANTA ROSA,149
15391,PQ. SANTA ROSA,172
15392,PQ. SANTA ROSA,193
15393,PQ. SANTA ROSA,206
15394,PQ. SANTA ROSA,217
15395,PQ. SANTA ROSA,237
15396,PQ. SANTA ROSA,238
15397,PQ. SANTA ROSA,261
15398,PQ. SANTA ROSA,290
15399,PQ. SANTA ROSA,310
15400,PQ. SANTA ROSA,324
15401,PQ. SANTA ROSA,345
15402,PQ. SANTA ROSA,354
15403,PQ. SANTA ROSA,371
15404,PQ. SIMON RODRIGUEZ,8
15405,PQ. SIMON RODRIGUEZ,29
15406,PQ. SIMON RODRIGUEZ,36
15407,PQ. SIMON RODRIGUEZ,54
15408,PQ. SIMON RODRIGUEZ,66
15409,PQ. SIMON RODRIGUEZ,77
15410,PQ. SIMON RODRIGUEZ,91
15411,PQ. SIMON RODRIGUEZ,100
15412,PQ. SIMON RODRIGUEZ,125
15413,PQ. SIMON RODRIGUEZ,140
15414,PQ. SIMON RODRIGUEZ,149
15415,PQ. SIMON RODRIGUEZ,172
15416,PQ. SIMON RODRIGUEZ,193
15417,PQ. SIMON RODRIGUEZ,206
15418,PQ. SIMON RODRIGUEZ,217
15419,PQ. SIMON RODRIGUEZ,237
15420,PQ. SIMON RODRIGUEZ,238
15421,PQ. SIMON RODRIGUEZ,261
15422,PQ. SIMON RODRIGUEZ,290
15423,PQ. SIMON RODRIGUEZ,310
15424,PQ. SIMON RODRIGUEZ,324
15425,PQ. SIMON RODRIGUEZ,345
15426,PQ. SIMON RODRIGUEZ,354
15427,PQ. SIMON RODRIGUEZ,371
15428,CM. TUMEREMO,8
15429,CM. TUMEREMO,29
15430,CM. TUMEREMO,36
15431,CM. TUMEREMO,54
15432,CM. TUMEREMO,66
15433,CM. TUMEREMO,77
15434,CM. TUMEREMO,91
15435,CM. TUMEREMO,100
15436,CM. TUMEREMO,125
15437,CM. TUMEREMO,140
15438,CM. TUMEREMO,149
15439,CM. TUMEREMO,172
15440,CM. TUMEREMO,193
15441,CM. TUMEREMO,206
15442,CM. TUMEREMO,217
15443,CM. TUMEREMO,237
15444,CM. TUMEREMO,238
15445,CM. TUMEREMO,261
15446,CM. TUMEREMO,290
15447,CM. TUMEREMO,310
15448,CM. TUMEREMO,324
15449,CM. TUMEREMO,345
15450,CM. TUMEREMO,354
15451,CM. TUMEREMO,371
15452,PQ. DALLA COSTA,8
15453,PQ. DALLA COSTA,29
15454,PQ. DALLA COSTA,36
15455,PQ. DALLA COSTA,54
15456,PQ. DALLA COSTA,66
15457,PQ. DALLA COSTA,77
15458,PQ. DALLA COSTA,91
15459,PQ. DALLA COSTA,100
15460,PQ. DALLA COSTA,125
15461,PQ. DALLA COSTA,140
15462,PQ. DALLA COSTA,149
15463,PQ. DALLA COSTA,172
15464,PQ. DALLA COSTA,193
15465,PQ. DALLA COSTA,206
15466,PQ. DALLA COSTA,217
15467,PQ. DALLA COSTA,237
15468,PQ. DALLA COSTA,238
15469,PQ. DALLA COSTA,261
15470,PQ. DALLA COSTA,290
15471,PQ. DALLA COSTA,310
15472,PQ. DALLA COSTA,324
15473,PQ. DALLA COSTA,345
15474,PQ. DALLA COSTA,354
15475,PQ. DALLA COSTA,371
15476,PQ. SAN ISIDRO,8
15477,PQ. SAN ISIDRO,29
15478,PQ. SAN ISIDRO,36
15479,PQ. SAN ISIDRO,54
15480,PQ. SAN ISIDRO,66
15481,PQ. SAN ISIDRO,77
15482,PQ. SAN ISIDRO,91
15483,PQ. SAN ISIDRO,100
15484,PQ. SAN ISIDRO,125
15485,PQ. SAN ISIDRO,140
15486,PQ. SAN ISIDRO,149
15487,PQ. SAN ISIDRO,172
15488,PQ. SAN ISIDRO,193
15489,PQ. SAN ISIDRO,206
15490,PQ. SAN ISIDRO,217
15491,PQ. SAN ISIDRO,237
15492,PQ. SAN ISIDRO,238
15493,PQ. SAN ISIDRO,261
15494,PQ. SAN ISIDRO,290
15495,PQ. SAN ISIDRO,310
15496,PQ. SAN ISIDRO,324
15497,PQ. SAN ISIDRO,345
15498,PQ. SAN ISIDRO,354
15499,PQ. SAN ISIDRO,371
15500,PQ. DEMOCRACIA,8
15501,PQ. DEMOCRACIA,29
15502,PQ. DEMOCRACIA,36
15503,PQ. DEMOCRACIA,54
15504,PQ. DEMOCRACIA,66
15505,PQ. DEMOCRACIA,77
15506,PQ. DEMOCRACIA,91
15507,PQ. DEMOCRACIA,100
15508,PQ. DEMOCRACIA,125
15509,PQ. DEMOCRACIA,140
15510,PQ. DEMOCRACIA,149
15511,PQ. DEMOCRACIA,172
15512,PQ. DEMOCRACIA,193
15513,PQ. DEMOCRACIA,206
15514,PQ. DEMOCRACIA,217
15515,PQ. DEMOCRACIA,237
15516,PQ. DEMOCRACIA,238
15517,PQ. DEMOCRACIA,261
15518,PQ. DEMOCRACIA,290
15519,PQ. DEMOCRACIA,310
15520,PQ. DEMOCRACIA,324
15521,PQ. DEMOCRACIA,345
15522,PQ. DEMOCRACIA,354
15523,PQ. DEMOCRACIA,371
15524,PQ. FRATERNIDAD,8
15525,PQ. FRATERNIDAD,29
15526,PQ. FRATERNIDAD,36
15527,PQ. FRATERNIDAD,54
15528,PQ. FRATERNIDAD,66
15529,PQ. FRATERNIDAD,77
15530,PQ. FRATERNIDAD,91
15531,PQ. FRATERNIDAD,100
15532,PQ. FRATERNIDAD,125
15533,PQ. FRATERNIDAD,140
15534,PQ. FRATERNIDAD,149
15535,PQ. FRATERNIDAD,172
15536,PQ. FRATERNIDAD,193
15537,PQ. FRATERNIDAD,206
15538,PQ. FRATERNIDAD,217
15539,PQ. FRATERNIDAD,237
15540,PQ. FRATERNIDAD,238
15541,PQ. FRATERNIDAD,261
15542,PQ. FRATERNIDAD,290
15543,PQ. FRATERNIDAD,310
15544,PQ. FRATERNIDAD,324
15545,PQ. FRATERNIDAD,345
15546,PQ. FRATERNIDAD,354
15547,PQ. FRATERNIDAD,371
15548,PQ. GOAIGOAZA,8
15549,PQ. GOAIGOAZA,29
15550,PQ. GOAIGOAZA,36
15551,PQ. GOAIGOAZA,54
15552,PQ. GOAIGOAZA,66
15553,PQ. GOAIGOAZA,77
15554,PQ. GOAIGOAZA,91
15555,PQ. GOAIGOAZA,100
15556,PQ. GOAIGOAZA,125
15557,PQ. GOAIGOAZA,140
15558,PQ. GOAIGOAZA,149
15559,PQ. GOAIGOAZA,172
15560,PQ. GOAIGOAZA,193
15561,PQ. GOAIGOAZA,206
15562,PQ. GOAIGOAZA,217
15563,PQ. GOAIGOAZA,237
15564,PQ. GOAIGOAZA,238
15565,PQ. GOAIGOAZA,261
15566,PQ. GOAIGOAZA,290
15567,PQ. GOAIGOAZA,310
15568,PQ. GOAIGOAZA,324
15569,PQ. GOAIGOAZA,345
15570,PQ. GOAIGOAZA,354
15571,PQ. GOAIGOAZA,371
15572,PQ. JUAN JOSE FLORES,8
15573,PQ. JUAN JOSE FLORES,29
15574,PQ. JUAN JOSE FLORES,36
